perf_date|perf_time|title|venue|perf_link|category|rating|website|event|description|performance_data|image_url|show_id|perf_id
18/08/2019|12:15|Monica vs. The Internet: Tales of a Social Justice Warrior|8: Old Strat Perf Arts Centre (OSPAC)|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22008|Storytelling|Parental Guidance (14+)|#|Lottery|"Award winning Filipina storyteller Monica Ogden sheds light on activism in the age of the internet, mixed-race identity, & why white feminism is like Lays chips. ""SHARP, INCISIVE, FUNNY, WELL-CONSTRUCTED, & DEVASTATING"" - Janis La Couvée PICK OF THE FRINGE: Bravest Show - Victoria Fringe 2017"|Suggested Events: Hits Like a GirlWarnings: Adult Language, Eating Disorder/Body Image, Political Content,Duration: 60 minutes|https://eventotron.imgix.net/05-26-2019-061822-7948.jpg|3077|22008
21/08/2019|18:00|Monica vs. The Internet: Tales of a Social Justice Warrior|8: Old Strat Perf Arts Centre (OSPAC)|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22009|Storytelling|Parental Guidance (14+)|#|Lottery|"Award winning Filipina storyteller Monica Ogden sheds light on activism in the age of the internet, mixed-race identity, & why white feminism is like Lays chips. ""SHARP, INCISIVE, FUNNY, WELL-CONSTRUCTED, & DEVASTATING"" - Janis La Couvée PICK OF THE FRINGE: Bravest Show - Victoria Fringe 2017"|Suggested Events: Hits Like a GirlWarnings: Adult Language, Eating Disorder/Body Image, Political Content,Duration: 60 minutes|https://eventotron.imgix.net/05-26-2019-061822-7948.jpg|3077|22009
22/08/2019|23:00|Monica vs. The Internet: Tales of a Social Justice Warrior|8: Old Strat Perf Arts Centre (OSPAC)|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22010|Storytelling|Parental Guidance (14+)|#|Lottery|"Award winning Filipina storyteller Monica Ogden sheds light on activism in the age of the internet, mixed-race identity, & why white feminism is like Lays chips. ""SHARP, INCISIVE, FUNNY, WELL-CONSTRUCTED, & DEVASTATING"" - Janis La Couvée PICK OF THE FRINGE: Bravest Show - Victoria Fringe 2017"|Suggested Events: Hits Like a GirlWarnings: Adult Language, Eating Disorder/Body Image, Political Content,Duration: 60 minutes|https://eventotron.imgix.net/05-26-2019-061822-7948.jpg|3077|22010
24/08/2019|14:15|Monica vs. The Internet: Tales of a Social Justice Warrior|8: Old Strat Perf Arts Centre (OSPAC)|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22011|Storytelling|Parental Guidance (14+)|#|Lottery|"Award winning Filipina storyteller Monica Ogden sheds light on activism in the age of the internet, mixed-race identity, & why white feminism is like Lays chips. ""SHARP, INCISIVE, FUNNY, WELL-CONSTRUCTED, & DEVASTATING"" - Janis La Couvée PICK OF THE FRINGE: Bravest Show - Victoria Fringe 2017"|Suggested Events: Hits Like a GirlWarnings: Adult Language, Eating Disorder/Body Image, Political Content,Duration: 60 minutes|https://eventotron.imgix.net/05-26-2019-061822-7948.jpg|3077|22011
16/08/2019|15:15|Monster|BYOV19 - 28: The Playhouse|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22263|Comedy/Drama|Parental Guidance (14+)|#|BYOV|"""It's the fountains of Atlantis. It's the fires of Rome."" It's the deep, dark basement where your nightmares become real. Witness one man relive the story of 13 individuals and their intricate connections to a horrific crime, family issues, and the duality of human nature."|Warnings: Violence, Sexual Content, Death, Adult Language, Drugs, Alcohol,Duration: 75 minutes|https://eventotron.imgix.net/05-26-2019-190734-7120.jpg|3115|22263
17/08/2019|19:30|Monster|BYOV19 - 28: The Playhouse|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22264|Comedy/Drama|Parental Guidance (14+)|#|BYOV|"""It's the fountains of Atlantis. It's the fires of Rome."" It's the deep, dark basement where your nightmares become real. Witness one man relive the story of 13 individuals and their intricate connections to a horrific crime, family issues, and the duality of human nature."|Warnings: Violence, Sexual Content, Death, Adult Language, Drugs, Alcohol,Duration: 75 minutes|https://eventotron.imgix.net/05-26-2019-190734-7120.jpg|3115|22264
18/08/2019|21:45|Monster|BYOV19 - 28: The Playhouse|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22265|Comedy/Drama|Parental Guidance (14+)|#|BYOV|"""It's the fountains of Atlantis. It's the fires of Rome."" It's the deep, dark basement where your nightmares become real. Witness one man relive the story of 13 individuals and their intricate connections to a horrific crime, family issues, and the duality of human nature."|Warnings: Violence, Sexual Content, Death, Adult Language, Drugs, Alcohol,Duration: 75 minutes|https://eventotron.imgix.net/05-26-2019-190734-7120.jpg|3115|22265
19/08/2019|19:30|Monster|BYOV19 - 28: The Playhouse|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22266|Comedy/Drama|Parental Guidance (14+)|#|BYOV|"""It's the fountains of Atlantis. It's the fires of Rome."" It's the deep, dark basement where your nightmares become real. Witness one man relive the story of 13 individuals and their intricate connections to a horrific crime, family issues, and the duality of human nature."|Warnings: Violence, Sexual Content, Death, Adult Language, Drugs, Alcohol,Duration: 75 minutes|https://eventotron.imgix.net/05-26-2019-190734-7120.jpg|3115|22266
20/08/2019|17:15|Monster|BYOV19 - 28: The Playhouse|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22267|Comedy/Drama|Parental Guidance (14+)|#|BYOV|"""It's the fountains of Atlantis. It's the fires of Rome."" It's the deep, dark basement where your nightmares become real. Witness one man relive the story of 13 individuals and their intricate connections to a horrific crime, family issues, and the duality of human nature."|Warnings: Violence, Sexual Content, Death, Adult Language, Drugs, Alcohol,Duration: 75 minutes|https://eventotron.imgix.net/05-26-2019-190734-7120.jpg|3115|22267
21/08/2019|22:15|Monster|BYOV19 - 28: The Playhouse|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22268|Comedy/Drama|Parental Guidance (14+)|#|BYOV|"""It's the fountains of Atlantis. It's the fires of Rome."" It's the deep, dark basement where your nightmares become real. Witness one man relive the story of 13 individuals and their intricate connections to a horrific crime, family issues, and the duality of human nature."|Warnings: Violence, Sexual Content, Death, Adult Language, Drugs, Alcohol,Duration: 75 minutes|https://eventotron.imgix.net/05-26-2019-190734-7120.jpg|3115|22268
23/08/2019|13:00|Monster|BYOV19 - 28: The Playhouse|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22269|Comedy/Drama|Parental Guidance (14+)|#|BYOV|"""It's the fountains of Atlantis. It's the fires of Rome."" It's the deep, dark basement where your nightmares become real. Witness one man relive the story of 13 individuals and their intricate connections to a horrific crime, family issues, and the duality of human nature."|Warnings: Violence, Sexual Content, Death, Adult Language, Drugs, Alcohol,Duration: 75 minutes|https://eventotron.imgix.net/05-26-2019-190734-7120.jpg|3115|22269
24/08/2019|17:00|Monster|BYOV19 - 28: The Playhouse|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22270|Comedy/Drama|Parental Guidance (14+)|#|BYOV|"""It's the fountains of Atlantis. It's the fires of Rome."" It's the deep, dark basement where your nightmares become real. Witness one man relive the story of 13 individuals and their intricate connections to a horrific crime, family issues, and the duality of human nature."|Warnings: Violence, Sexual Content, Death, Adult Language, Drugs, Alcohol,Duration: 75 minutes|https://eventotron.imgix.net/05-26-2019-190734-7120.jpg|3115|22270
25/08/2019|15:15|Monster|BYOV19 - 28: The Playhouse|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22271|Comedy/Drama|Parental Guidance (14+)|#|BYOV|"""It's the fountains of Atlantis. It's the fires of Rome."" It's the deep, dark basement where your nightmares become real. Witness one man relive the story of 13 individuals and their intricate connections to a horrific crime, family issues, and the duality of human nature."|Warnings: Violence, Sexual Content, Death, Adult Language, Drugs, Alcohol,Duration: 75 minutes|https://eventotron.imgix.net/05-26-2019-190734-7120.jpg|3115|22271
26/08/2019|20:00|Mr. Burns  - Fringe Theatre Spotlight 2019/20|ATB Financial Arts Barns - Westbury Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:15697|Musical Comedy|Mature Audiences|#|#|Mr. Burns, a post-electric play by Anne Washburn Score by Michael Friedman Lyrics by Anne Washburn In a post-apocalyptic future with no electricity, no food, and no hope humans gather together to retell their favourite Simpsons episodes to survive. Part musical, part dark comedy and all Simpsons. Mr. Burns, a post-electric play presents a possible future when mere cartoon characters are transformed into GODS. Follow a group of survivors through a generation as storytelling evolves in a contemporary allegory that begs the questions what happens to our culture and our storytelling when we lose everything. Indie theatre’s Sterling Award winning Blarney Productions and You Are Here Theatre unite for the first time in the Albertan premiere that takes television’s most famous family nuclear.|Event Tags: Musical Theatre, Comedy, DarkRelated Events: Three Ladies, Crave, The Cave, TracksSuggested Events: Three Ladies, Crave, The CaveWarnings: Physical violence,Duration: 110 minutes|https://i.imgur.com/NYJNx1w.png|2245|15697
27/08/2019|20:00|Mr. Burns  - Fringe Theatre Spotlight 2019/20|ATB Financial Arts Barns - Westbury Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:15705|Musical Comedy|Mature Audiences|#|#|Mr. Burns, a post-electric play by Anne Washburn Score by Michael Friedman Lyrics by Anne Washburn In a post-apocalyptic future with no electricity, no food, and no hope humans gather together to retell their favourite Simpsons episodes to survive. Part musical, part dark comedy and all Simpsons. Mr. Burns, a post-electric play presents a possible future when mere cartoon characters are transformed into GODS. Follow a group of survivors through a generation as storytelling evolves in a contemporary allegory that begs the questions what happens to our culture and our storytelling when we lose everything. Indie theatre’s Sterling Award winning Blarney Productions and You Are Here Theatre unite for the first time in the Albertan premiere that takes television’s most famous family nuclear.|Event Tags: Musical Theatre, Comedy, DarkRelated Events: Three Ladies, Crave, The Cave, TracksSuggested Events: Three Ladies, Crave, The CaveWarnings: Physical violence,Duration: 110 minutes|https://i.imgur.com/NYJNx1w.png|2245|15705
28/08/2019|20:00|Mr. Burns  - Fringe Theatre Spotlight 2019/20|ATB Financial Arts Barns - Westbury Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:15706|Musical Comedy|Mature Audiences|#|#|Mr. Burns, a post-electric play by Anne Washburn Score by Michael Friedman Lyrics by Anne Washburn In a post-apocalyptic future with no electricity, no food, and no hope humans gather together to retell their favourite Simpsons episodes to survive. Part musical, part dark comedy and all Simpsons. Mr. Burns, a post-electric play presents a possible future when mere cartoon characters are transformed into GODS. Follow a group of survivors through a generation as storytelling evolves in a contemporary allegory that begs the questions what happens to our culture and our storytelling when we lose everything. Indie theatre’s Sterling Award winning Blarney Productions and You Are Here Theatre unite for the first time in the Albertan premiere that takes television’s most famous family nuclear.|Event Tags: Musical Theatre, Comedy, DarkRelated Events: Three Ladies, Crave, The Cave, TracksSuggested Events: Three Ladies, Crave, The CaveWarnings: Physical violence,Duration: 110 minutes|https://i.imgur.com/NYJNx1w.png|2245|15706
29/08/2019|20:00|Mr. Burns  - Fringe Theatre Spotlight 2019/20|ATB Financial Arts Barns - Westbury Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:15707|Musical Comedy|Mature Audiences|#|#|Mr. Burns, a post-electric play by Anne Washburn Score by Michael Friedman Lyrics by Anne Washburn In a post-apocalyptic future with no electricity, no food, and no hope humans gather together to retell their favourite Simpsons episodes to survive. Part musical, part dark comedy and all Simpsons. Mr. Burns, a post-electric play presents a possible future when mere cartoon characters are transformed into GODS. Follow a group of survivors through a generation as storytelling evolves in a contemporary allegory that begs the questions what happens to our culture and our storytelling when we lose everything. Indie theatre’s Sterling Award winning Blarney Productions and You Are Here Theatre unite for the first time in the Albertan premiere that takes television’s most famous family nuclear.|Event Tags: Musical Theatre, Comedy, DarkRelated Events: Three Ladies, Crave, The Cave, TracksSuggested Events: Three Ladies, Crave, The CaveWarnings: Physical violence,Duration: 110 minutes|https://i.imgur.com/NYJNx1w.png|2245|15707
30/08/2019|14:00|Mr. Burns  - Fringe Theatre Spotlight 2019/20|ATB Financial Arts Barns - Westbury Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:15716|Musical Comedy|Mature Audiences|#|#|Mr. Burns, a post-electric play by Anne Washburn Score by Michael Friedman Lyrics by Anne Washburn In a post-apocalyptic future with no electricity, no food, and no hope humans gather together to retell their favourite Simpsons episodes to survive. Part musical, part dark comedy and all Simpsons. Mr. Burns, a post-electric play presents a possible future when mere cartoon characters are transformed into GODS. Follow a group of survivors through a generation as storytelling evolves in a contemporary allegory that begs the questions what happens to our culture and our storytelling when we lose everything. Indie theatre’s Sterling Award winning Blarney Productions and You Are Here Theatre unite for the first time in the Albertan premiere that takes television’s most famous family nuclear.|Event Tags: Musical Theatre, Comedy, DarkRelated Events: Three Ladies, Crave, The Cave, TracksSuggested Events: Three Ladies, Crave, The CaveWarnings: Physical violence,Duration: 110 minutes|https://i.imgur.com/NYJNx1w.png|2245|15716
26/08/2019|21:00|Mump & Smoot in “Something” with Thug - Play the Fool 2019|ATB Financial Arts Barns - Backstage Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:23114|Comedy|18+|#|www.playthefool.ca|Created by Michael Kennard & John TurnerDirected by Karen HinesMump played by Michael KennardSmoot played by John TurnerSound by David Hines  “Comedy at its most anarchic” - The Vancouver Sun Mump and Smoot inhabit a parallel Universe on planet Ummo, worship a god named Ummo and converse in their own gibberish language - Ummonian - which is nevertheless clear to the audience, all the while delighting in the chaos of a nightmarish world. In Something, we find the intrepid duo Mump and Smoot prancing through the etiquette of a fine Cafe, the sorrow and despair of a Wake, and the pandemonium of the Doctor’s office. “National treasures” – CBC  “two of Canada’s finest clowns” – The Globe and Mail “post-apocalyptic Smother’s Brothers” – the Edmonton Journal “a Martian Abbott and Costello” – Now Magazine “Beckett meets the Road Warrior” – The Village Voice “an eccentric brew of Grand Guignol and New Vaudeville – New York Newsday Mump & Smoot are a Canadian clown duo created by Michael Kennard, John Turner and Karen Hines in 1988. Michael and John met in 1986 in Second City workshops. As a duo they discovered they had a good connection, especially when doing gibberish exercises. It was also in Second City workshops that they met and began working with director Karen Hines, who has gone on to direct all of their shows to date and is integral from the developmental phase through to full production. Their primary repertoire includes eight full-length shows, Something (1989), Caged (1990), Ferno (1992), Tense (1997), Something Else (1998), Flux (2002), Cracked (2012), Anything (2014). Their critical acclaim and popularity was developed through consistent sell-outs in the fringe festivals across Canada, which has lead them on to enjoy successful runs in Toronto and at numerous North American regional theatres.|,Duration: 75 minutes|https://i.imgur.com/zhYbDBv.jpg|3230|23114
28/08/2019|19:00|Mump & Smoot in “Something” with Thug - Play the Fool 2019|ATB Financial Arts Barns - Backstage Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:23115|Comedy|18+|#|www.playthefool.ca|Created by Michael Kennard & John TurnerDirected by Karen HinesMump played by Michael KennardSmoot played by John TurnerSound by David Hines  “Comedy at its most anarchic” - The Vancouver Sun Mump and Smoot inhabit a parallel Universe on planet Ummo, worship a god named Ummo and converse in their own gibberish language - Ummonian - which is nevertheless clear to the audience, all the while delighting in the chaos of a nightmarish world. In Something, we find the intrepid duo Mump and Smoot prancing through the etiquette of a fine Cafe, the sorrow and despair of a Wake, and the pandemonium of the Doctor’s office. “National treasures” – CBC  “two of Canada’s finest clowns” – The Globe and Mail “post-apocalyptic Smother’s Brothers” – the Edmonton Journal “a Martian Abbott and Costello” – Now Magazine “Beckett meets the Road Warrior” – The Village Voice “an eccentric brew of Grand Guignol and New Vaudeville – New York Newsday Mump & Smoot are a Canadian clown duo created by Michael Kennard, John Turner and Karen Hines in 1988. Michael and John met in 1986 in Second City workshops. As a duo they discovered they had a good connection, especially when doing gibberish exercises. It was also in Second City workshops that they met and began working with director Karen Hines, who has gone on to direct all of their shows to date and is integral from the developmental phase through to full production. Their primary repertoire includes eight full-length shows, Something (1989), Caged (1990), Ferno (1992), Tense (1997), Something Else (1998), Flux (2002), Cracked (2012), Anything (2014). Their critical acclaim and popularity was developed through consistent sell-outs in the fringe festivals across Canada, which has lead them on to enjoy successful runs in Toronto and at numerous North American regional theatres.|,Duration: 75 minutes|https://i.imgur.com/zhYbDBv.jpg|3230|23115
29/08/2019|19:00|Mump & Smoot in “Something” with Thug - Play the Fool 2019|ATB Financial Arts Barns - Backstage Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:23116|Comedy|18+|#|www.playthefool.ca|Created by Michael Kennard & John TurnerDirected by Karen HinesMump played by Michael KennardSmoot played by John TurnerSound by David Hines  “Comedy at its most anarchic” - The Vancouver Sun Mump and Smoot inhabit a parallel Universe on planet Ummo, worship a god named Ummo and converse in their own gibberish language - Ummonian - which is nevertheless clear to the audience, all the while delighting in the chaos of a nightmarish world. In Something, we find the intrepid duo Mump and Smoot prancing through the etiquette of a fine Cafe, the sorrow and despair of a Wake, and the pandemonium of the Doctor’s office. “National treasures” – CBC  “two of Canada’s finest clowns” – The Globe and Mail “post-apocalyptic Smother’s Brothers” – the Edmonton Journal “a Martian Abbott and Costello” – Now Magazine “Beckett meets the Road Warrior” – The Village Voice “an eccentric brew of Grand Guignol and New Vaudeville – New York Newsday Mump & Smoot are a Canadian clown duo created by Michael Kennard, John Turner and Karen Hines in 1988. Michael and John met in 1986 in Second City workshops. As a duo they discovered they had a good connection, especially when doing gibberish exercises. It was also in Second City workshops that they met and began working with director Karen Hines, who has gone on to direct all of their shows to date and is integral from the developmental phase through to full production. Their primary repertoire includes eight full-length shows, Something (1989), Caged (1990), Ferno (1992), Tense (1997), Something Else (1998), Flux (2002), Cracked (2012), Anything (2014). Their critical acclaim and popularity was developed through consistent sell-outs in the fringe festivals across Canada, which has lead them on to enjoy successful runs in Toronto and at numerous North American regional theatres.|,Duration: 75 minutes|https://i.imgur.com/zhYbDBv.jpg|3230|23116
16/08/2019|22:45|My Dad's Deaths (A Comedy)|7: Chianti Yardbird Suite|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22667|Storytelling|Parental Guidance (14+)|www.jonbennettcomedy.com|Lottery|"Multi-award-winning performer Jon Bennett has a strange relationship with his conservative father; an accident-prone man who has died... more than once. ""Armed only with self-deprecating wit and memories, Bennett reminds us that ordinary people lead extraordinary lives."" - The Sunday Mail (AUS)"|Warnings: Adult Language,Duration: 60 minutes|https://eventotron.imgix.net/05-12-2019-033230-9479.jpg|3166|22667
18/08/2019|16:45|My Dad's Deaths (A Comedy)|7: Chianti Yardbird Suite|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22668|Storytelling|Parental Guidance (14+)|www.jonbennettcomedy.com|Lottery|"Multi-award-winning performer Jon Bennett has a strange relationship with his conservative father; an accident-prone man who has died... more than once. ""Armed only with self-deprecating wit and memories, Bennett reminds us that ordinary people lead extraordinary lives."" - The Sunday Mail (AUS)"|Warnings: Adult Language,Duration: 60 minutes|https://eventotron.imgix.net/05-12-2019-033230-9479.jpg|3166|22668
19/08/2019|12:30|My Dad's Deaths (A Comedy)|7: Chianti Yardbird Suite|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22669|Storytelling|Parental Guidance (14+)|www.jonbennettcomedy.com|Lottery|"Multi-award-winning performer Jon Bennett has a strange relationship with his conservative father; an accident-prone man who has died... more than once. ""Armed only with self-deprecating wit and memories, Bennett reminds us that ordinary people lead extraordinary lives."" - The Sunday Mail (AUS)"|Warnings: Adult Language,Duration: 60 minutes|https://eventotron.imgix.net/05-12-2019-033230-9479.jpg|3166|22669
20/08/2019|20:45|My Dad's Deaths (A Comedy)|7: Chianti Yardbird Suite|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22670|Storytelling|Parental Guidance (14+)|www.jonbennettcomedy.com|Lottery|"Multi-award-winning performer Jon Bennett has a strange relationship with his conservative father; an accident-prone man who has died... more than once. ""Armed only with self-deprecating wit and memories, Bennett reminds us that ordinary people lead extraordinary lives."" - The Sunday Mail (AUS)"|Warnings: Adult Language,Duration: 60 minutes|https://eventotron.imgix.net/05-12-2019-033230-9479.jpg|3166|22670
21/08/2019|18:30|My Dad's Deaths (A Comedy)|7: Chianti Yardbird Suite|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22671|Storytelling|Parental Guidance (14+)|www.jonbennettcomedy.com|Lottery|"Multi-award-winning performer Jon Bennett has a strange relationship with his conservative father; an accident-prone man who has died... more than once. ""Armed only with self-deprecating wit and memories, Bennett reminds us that ordinary people lead extraordinary lives."" - The Sunday Mail (AUS)"|Warnings: Adult Language,Duration: 60 minutes|https://eventotron.imgix.net/05-12-2019-033230-9479.jpg|3166|22671
23/08/2019|14:30|My Dad's Deaths (A Comedy)|7: Chianti Yardbird Suite|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22672|Storytelling|Parental Guidance (14+)|www.jonbennettcomedy.com|Lottery|"Multi-award-winning performer Jon Bennett has a strange relationship with his conservative father; an accident-prone man who has died... more than once. ""Armed only with self-deprecating wit and memories, Bennett reminds us that ordinary people lead extraordinary lives."" - The Sunday Mail (AUS)"|Warnings: Adult Language,Duration: 60 minutes|https://eventotron.imgix.net/05-12-2019-033230-9479.jpg|3166|22672
25/08/2019|16:00|My Dad's Deaths (A Comedy)|7: Chianti Yardbird Suite|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22673|Storytelling|Parental Guidance (14+)|www.jonbennettcomedy.com|Lottery|"Multi-award-winning performer Jon Bennett has a strange relationship with his conservative father; an accident-prone man who has died... more than once. ""Armed only with self-deprecating wit and memories, Bennett reminds us that ordinary people lead extraordinary lives."" - The Sunday Mail (AUS)"|Warnings: Adult Language,Duration: 60 minutes|https://eventotron.imgix.net/05-12-2019-033230-9479.jpg|3166|22673
16/08/2019|14:15|My Stroke of Luck|3: Global News Walterdale Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21829|Comedy/Drama|Parental Guidance (14+)|dianebarnes415.com|Lottery|Diane's horse suddenly slows, then cuts across the arena. What's his problem? Diane wonders, unaware he knows something she doesn't. 10 seconds later, she knows too. An Award Winning, FIVE STAR, poignant, funny story of survival against all odds, of motherhood, family, love and the wonder of the human brain.|,Duration: 90 minutes|https://eventotron.imgix.net/05-24-2019-010418-5146.jpg|3050|21829
18/08/2019|23:30|My Stroke of Luck|3: Global News Walterdale Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21830|Comedy/Drama|Parental Guidance (14+)|dianebarnes415.com|Lottery|Diane's horse suddenly slows, then cuts across the arena. What's his problem? Diane wonders, unaware he knows something she doesn't. 10 seconds later, she knows too. An Award Winning, FIVE STAR, poignant, funny story of survival against all odds, of motherhood, family, love and the wonder of the human brain.|,Duration: 90 minutes|https://eventotron.imgix.net/05-24-2019-010418-5146.jpg|3050|21830
19/08/2019|17:00|My Stroke of Luck|3: Global News Walterdale Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21831|Comedy/Drama|Parental Guidance (14+)|dianebarnes415.com|Lottery|Diane's horse suddenly slows, then cuts across the arena. What's his problem? Diane wonders, unaware he knows something she doesn't. 10 seconds later, she knows too. An Award Winning, FIVE STAR, poignant, funny story of survival against all odds, of motherhood, family, love and the wonder of the human brain.|,Duration: 90 minutes|https://eventotron.imgix.net/05-24-2019-010418-5146.jpg|3050|21831
20/08/2019|12:30|My Stroke of Luck|3: Global News Walterdale Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21832|Comedy/Drama|Parental Guidance (14+)|dianebarnes415.com|Lottery|Diane's horse suddenly slows, then cuts across the arena. What's his problem? Diane wonders, unaware he knows something she doesn't. 10 seconds later, she knows too. An Award Winning, FIVE STAR, poignant, funny story of survival against all odds, of motherhood, family, love and the wonder of the human brain.|,Duration: 90 minutes|https://eventotron.imgix.net/05-24-2019-010418-5146.jpg|3050|21832
21/08/2019|20:45|My Stroke of Luck|3: Global News Walterdale Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21833|Comedy/Drama|Parental Guidance (14+)|dianebarnes415.com|Lottery|Diane's horse suddenly slows, then cuts across the arena. What's his problem? Diane wonders, unaware he knows something she doesn't. 10 seconds later, she knows too. An Award Winning, FIVE STAR, poignant, funny story of survival against all odds, of motherhood, family, love and the wonder of the human brain.|,Duration: 90 minutes|https://eventotron.imgix.net/05-24-2019-010418-5146.jpg|3050|21833
23/08/2019|18:45|My Stroke of Luck|3: Global News Walterdale Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21834|Comedy/Drama|Parental Guidance (14+)|dianebarnes415.com|Lottery|Diane's horse suddenly slows, then cuts across the arena. What's his problem? Diane wonders, unaware he knows something she doesn't. 10 seconds later, she knows too. An Award Winning, FIVE STAR, poignant, funny story of survival against all odds, of motherhood, family, love and the wonder of the human brain.|,Duration: 90 minutes|https://eventotron.imgix.net/05-24-2019-010418-5146.jpg|3050|21834
25/08/2019|20:00|My Stroke of Luck|3: Global News Walterdale Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21835|Comedy/Drama|Parental Guidance (14+)|dianebarnes415.com|Lottery|Diane's horse suddenly slows, then cuts across the arena. What's his problem? Diane wonders, unaware he knows something she doesn't. 10 seconds later, she knows too. An Award Winning, FIVE STAR, poignant, funny story of survival against all odds, of motherhood, family, love and the wonder of the human brain.|,Duration: 90 minutes|https://eventotron.imgix.net/05-24-2019-010418-5146.jpg|3050|21835
16/08/2019|21:00|NIUBOI x Earth|BYOV19 - 31: The Sewing Machine Factory|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21508|Performance Art|Parental Guidance (14+)|www.niuboi.com|BYOV|NIUBOI came from space to save the world from a life of blasé mundanity. NIUBOI has collaborated with Earth to create a variety of songs, dances, and videos to blast you in the face with political ideals and never-ending earworms.|Warnings: 18+ Venue, Political Content, Strobe Lights,Duration: 60 minutes|https://eventotron.imgix.net/04-30-2019-181330-5143.jpg|3010|21508
17/08/2019|18:00|NIUBOI x Earth|BYOV19 - 31: The Sewing Machine Factory|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21510|Performance Art|Parental Guidance (14+)|www.niuboi.com|BYOV|NIUBOI came from space to save the world from a life of blasé mundanity. NIUBOI has collaborated with Earth to create a variety of songs, dances, and videos to blast you in the face with political ideals and never-ending earworms.|Warnings: 18+ Venue, Political Content, Strobe Lights,Duration: 60 minutes|https://eventotron.imgix.net/04-30-2019-181330-5143.jpg|3010|21510
18/08/2019|14:00|NIUBOI x Earth|BYOV19 - 31: The Sewing Machine Factory|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21512|Performance Art|Parental Guidance (14+)|www.niuboi.com|BYOV|NIUBOI came from space to save the world from a life of blasé mundanity. NIUBOI has collaborated with Earth to create a variety of songs, dances, and videos to blast you in the face with political ideals and never-ending earworms.|Warnings: 18+ Venue, Political Content, Strobe Lights,Duration: 60 minutes|https://eventotron.imgix.net/04-30-2019-181330-5143.jpg|3010|21512
22/08/2019|19:30|NIUBOI x Earth|BYOV19 - 31: The Sewing Machine Factory|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21513|Performance Art|Parental Guidance (14+)|www.niuboi.com|BYOV|NIUBOI came from space to save the world from a life of blasé mundanity. NIUBOI has collaborated with Earth to create a variety of songs, dances, and videos to blast you in the face with political ideals and never-ending earworms.|Warnings: 18+ Venue, Political Content, Strobe Lights,Duration: 60 minutes|https://eventotron.imgix.net/04-30-2019-181330-5143.jpg|3010|21513
23/08/2019|21:00|NIUBOI x Earth|BYOV19 - 31: The Sewing Machine Factory|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21509|Performance Art|Parental Guidance (14+)|www.niuboi.com|BYOV|NIUBOI came from space to save the world from a life of blasé mundanity. NIUBOI has collaborated with Earth to create a variety of songs, dances, and videos to blast you in the face with political ideals and never-ending earworms.|Warnings: 18+ Venue, Political Content, Strobe Lights,Duration: 60 minutes|https://eventotron.imgix.net/04-30-2019-181330-5143.jpg|3010|21509
